"subj","block","runTrial","wav","syllable","speaker","correctanswer_tone","response","RT","condition","acc"
3102,4,136,"ma4-aN.wav","ma","a",4,4,3.26626889989711,"Easy",1
3102,4,137,"lu4-iN.wav","lu","i",4,4,1.98935379995964,"Easy",1
3102,4,138,"bu2-iN.wav","bu","i",2,2,0.424298800062388,"Easy",1
3102,4,139,"bu3-aN.wav","bu","a",3,3,1.20523709990084,"Easy",1
3102,4,140,"bu1-iN.wav","bu","i",1,1,0.452971200225875,"Easy",1
3102,4,141,"lu1-iN.wav","lu","i",1,1,1.31208910001442,"Easy",1
3102,4,142,"ma4-iN.wav","ma","i",4,4,1.76734829996713,"Easy",1
3102,4,143,"mi4-aN.wav","mi","a",4,2,0.64477189979516,"Easy",0
3102,4,144,"bu4-aN.wav","bu","a",4,4,0.160235100192949,"Easy",1
3102,4,145,"di2-aN.wav","di","a",2,3,0.206159600056708,"Easy",0
3102,4,146,"mi2-aN.wav","mi","a",2,2,0.204101100098342,"Easy",1
3102,4,147,"mi2-iN.wav","mi","i",2,2,4.77473169984296,"Easy",1
3102,4,148,"lu3-iN.wav","lu","i",3,3,0.686650600051507,"Easy",1
3102,4,149,"di3-iN.wav","di","i",3,3,0.386742900125682,"Easy",1
3102,4,150,"di1-aN.wav","di","a",1,1,0.138091699918732,"Easy",1
3102,4,151,"mi1-aN.wav","mi","a",1,1,0.323955700034276,"Easy",1
3102,4,152,"bu2-aN.wav","bu","a",2,2,0.382660100003704,"Easy",1
3102,4,153,"mi4-iN.wav","mi","i",4,4,2.6281989000272,"Easy",1
3102,4,154,"mi3-iN.wav","mi","i",3,3,0.342293000081554,"Easy",1
3102,4,155,"di2-iN.wav","di","i",2,2,5.70454660011455,"Easy",1
3102,4,156,"ma1-iN.wav","ma","i",1,4,0.450880899792537,"Easy",0
3102,4,157,"ma1-aN.wav","ma","a",1,4,0.385556899942458,"Easy",0
3102,4,158,"bu3-iN.wav","bu","i",3,3,0.407000700011849,"Easy",1
3102,4,159,"di3-aN.wav","di","a",3,4,7.15748329996131,"Easy",0
3102,4,160,"ma3-iN.wav","ma","i",3,3,0.0556511001195759,"Easy",1
3102,5,161,"lu2-aN.wav","lu","a",2,3,0.174714399967343,"Easy",0
3102,5,162,"lu3-aN.wav","lu","a",3,4,0.629684500163421,"Easy",0
3102,5,163,"mi2-iN.wav","mi","i",2,3,0.394889399874955,"Easy",0
3102,5,164,"bu2-aN.wav","bu","a",2,4,8.54246520018205,"Easy",0
3102,5,165,"di3-aN.wav","di","a",3,3,0.347688799956813,"Easy",1
3102,5,166,"di3-iN.wav","di","i",3,3,0.636720000067726,"Easy",1
3102,5,167,"mi2-aN.wav","mi","a",2,2,0.345502000069246,"Easy",1
3102,5,168,"lu3-iN.wav","lu","i",3,3,0.634959800168872,"Easy",1
3102,5,169,"mi4-aN.wav","mi","a",4,4,0.21215399983339,"Easy",1
3102,5,170,"mi1-aN.wav","mi","a",1,1,0.466956800082698,"Easy",1
3102,5,171,"ma3-iN.wav","ma","i",3,2,0.388578800018877,"Easy",0
3102,5,172,"lu1-aN.wav","lu","a",1,1,0.270156699931249,"Easy",1
3102,5,173,"di2-aN.wav","di","a",2,2,1.05331300012767,"Easy",1
3102,5,174,"mi1-iN.wav","mi","i",1,1,0.111464200075716,"Easy",1
3102,5,175,"ma1-aN.wav","ma","a",1,4,0.323445100104436,"Easy",0
3102,5,176,"bu4-iN.wav","bu","i",4,1,0.485576199833304,"Easy",0
3102,5,177,"ma4-aN.wav","ma","a",4,4,0.391875599976629,"Easy",1
3102,5,178,"mi3-iN.wav","mi","i",3,3,1.17610200005583,"Easy",1
3102,5,179,"ma2-iN.wav","ma","i",2,2,1.0995120999869,"Easy",1
3102,5,180,"ma1-iN.wav","ma","i",1,4,0.154506500111893,"Easy",0
3102,5,181,"di1-iN.wav","di","i",1,1,1.06479030009359,"Easy",1
3102,5,182,"ma2-aN.wav","ma","a",2,4,0.447027600137517,"Easy",0
3102,5,183,"lu2-iN.wav","lu","i",2,2,0.335134600056335,"Easy",1
3102,5,184,"di1-aN.wav","di","a",1,1,0.396146700019017,"Easy",1
3102,5,185,"bu2-iN.wav","bu","i",2,2,0.581491000019014,"Easy",1
3102,5,186,"lu4-iN.wav","lu","i",4,1,0.376862999983132,"Easy",0
3102,5,187,"mi3-aN.wav","mi","a",3,2,0.323771899798885,"Easy",0
3102,5,188,"di4-iN.wav","di","i",4,1,1.0238846000284,"Easy",0
3102,5,189,"di2-iN.wav","di","i",2,2,0.139435000019148,"Easy",1
3102,5,190,"lu1-iN.wav","lu","i",1,1,1.58669860009104,"Easy",1
3102,5,191,"bu1-aN.wav","bu","a",1,4,0.22125339997001,"Easy",0
3102,5,192,"di4-aN.wav","di","a",4,4,0.366180999903008,"Easy",1
3102,5,193,"mi4-iN.wav","mi","i",4,4,1.33491930016316,"Easy",1
3102,5,194,"lu4-aN.wav","lu","a",4,4,0.0416504999157041,"Easy",1
3102,5,195,"bu3-iN.wav","bu","i",3,3,0.0445272999349982,"Easy",1
3102,5,196,"bu3-aN.wav","bu","a",3,2,0.581437599845231,"Easy",0
3102,5,197,"ma3-aN.wav","ma","a",3,2,3.31785669992678,"Easy",0
3102,5,198,"bu1-iN.wav","bu","i",1,4,4.61431189998984,"Easy",0
3102,5,199,"bu4-aN.wav","bu","a",4,4,0.107640799833462,"Easy",1
3102,5,200,"ma4-iN.wav","ma","i",4,4,4.78698679991066,"Easy",1
3103,1,1,"ma4-iN.wav","ma","i",4,1,2.19616480008699,"Easy",0
3103,1,2,"bu4-aN.wav","bu","a",4,1,0.720846200129017,"Easy",0
3103,1,3,"bu1-aN.wav","bu","a",1,3,0.560057499911636,"Easy",0
3103,1,4,"bu3-aN.wav","bu","a",3,2,0.236761499894783,"Easy",0
3103,1,5,"di4-aN.wav","di","a",4,1,0.342520199948922,"Easy",0
3103,1,6,"mi3-aN.wav","mi","a",3,2,0.247363099828362,"Easy",0
3103,1,7,"bu2-iN.wav","bu","i",2,4,0.220853900071234,"Easy",0
3103,1,8,"mi1-iN.wav","mi","i",1,2,0.231262800050899,"Easy",0
3103,1,9,"lu4-aN.wav","lu","a",4,4,0.273154299939051,"Easy",1
3103,1,10,"lu2-iN.wav","lu","i",2,4,0.234782600076869,"Easy",0
3103,1,11,"ma1-iN.wav","ma","i",1,2,0.271212599938735,"Easy",0
3103,1,12,"di3-aN.wav","di","a",3,2,0.340781100094318,"Easy",0
3103,1,13,"mi2-aN.wav","mi","a",2,1,0.362908100010827,"Easy",0
3103,1,14,"lu3-iN.wav","lu","i",3,4,0.325412600068375,"Easy",0
3103,1,15,"di2-iN.wav","di","i",2,3,0.666084400145337,"Easy",0
3103,1,16,"ma1-aN.wav","ma","a",1,2,0.274657399859279,"Easy",0
3103,1,17,"di4-iN.wav","di","i",4,2,0.268989299889654,"Easy",0
3103,1,18,"mi4-iN.wav","mi","i",4,3,0.206840300001204,"Easy",0
3103,1,19,"bu3-iN.wav","bu","i",3,4,0.264596699969843,"Easy",0
3103,1,20,"lu1-iN.wav","lu","i",1,4,0.276639300165698,"Easy",0
3103,1,21,"lu4-iN.wav","lu","i",4,4,0.252499999944121,"Easy",1
3103,1,22,"mi1-aN.wav","mi","a",1,4,0.258695000084117,"Easy",0
3103,1,23,"lu3-aN.wav","lu","a",3,3,0.256452900124714,"Easy",1
3103,1,24,"di3-iN.wav","di","i",3,3,0.278373399982229,"Easy",1
3103,1,25,"bu1-iN.wav","bu","i",1,4,0.259612999856472,"Easy",0
3103,1,26,"lu1-aN.wav","lu","a",1,4,0.383559399982914,"Easy",0
3103,1,27,"mi3-iN.wav","mi","i",3,1,0.797235199948773,"Easy",0
3103,1,28,"ma4-aN.wav","ma","a",4,2,0.422692799940705,"Easy",0
3103,1,29,"ma3-iN.wav","ma","i",3,3,0.499737899983302,"Easy",1
3103,1,30,"di1-aN.wav","di","a",1,2,0.356466999975964,"Easy",0
3103,1,31,"ma3-aN.wav","ma","a",3,4,2.54547819984145,"Easy",0
3103,1,32,"di1-iN.wav","di","i",1,2,0.306315899826586,"Easy",0
3103,1,33,"lu2-aN.wav","lu","a",2,4,0.253015199908987,"Easy",0
3103,1,34,"ma2-iN.wav","ma","i",2,3,0.28043260006234,"Easy",0
3103,1,35,"ma2-aN.wav","ma","a",2,3,0.241703300038353,"Easy",0
3103,1,36,"di2-aN.wav","di","a",2,3,0.302784799830988,"Easy",0
3103,1,37,"bu4-iN.wav","bu","i",4,4,0.247266799909994,"Easy",1
3103,1,38,"mi4-aN.wav","mi","a",4,2,0.474916199920699,"Easy",0
3103,1,39,"bu2-aN.wav","bu","a",2,2,0.236504799919203,"Easy",1
3103,1,40,"mi2-iN.wav","mi","i",2,2,0.248293099924922,"Easy",1
3103,2,41,"di4-aN.wav","di","a",4,4,0.373958799988031,"Easy",1
3103,2,42,"di1-aN.wav","di","a",1,2,0.420233899960294,"Easy",0
3103,2,43,"mi2-iN.wav","mi","i",2,2,0.231813300168142,"Easy",1
3103,2,44,"ma4-iN.wav","ma","i",4,3,0.660192500101402,"Easy",0
3103,2,45,"mi4-iN.wav","mi","i",4,1,0.376499899895862,"Easy",0
3103,2,46,"bu4-aN.wav","bu","a",4,4,0.359376600012183,"Easy",1
3103,2,47,"bu2-aN.wav","bu","a",2,3,0.426201900001615,"Easy",0
3103,2,48,"mi3-aN.wav","mi","a",3,3,0.352078199852258,"Easy",1
3103,2,49,"ma2-iN.wav","ma","i",2,1,0.278490399941802,"Easy",0
3103,2,50,"lu4-iN.wav","lu","i",4,2,0.254203000105917,"Easy",0
3103,2,51,"lu2-iN.wav","lu","i",2,3,0.398097999859601,"Easy",0
3103,2,52,"mi1-aN.wav","mi","a",1,3,0.218465299811214,"Easy",0
3103,2,53,"ma4-aN.wav","ma","a",4,4,0.218832399928942,"Easy",1
3103,2,54,"mi4-aN.wav","mi","a",4,3,0.894700500182807,"Easy",0
3103,2,55,"di2-iN.wav","di","i",2,3,0.336070199962705,"Easy",0
3103,2,56,"lu1-aN.wav","lu","a",1,4,0.255445600021631,"Easy",0
3103,2,57,"lu3-aN.wav","lu","a",3,2,0.261000100057572,"Easy",0
3103,2,58,"di2-aN.wav","di","a",2,3,0.223992299987003,"Easy",0
3103,2,59,"bu3-iN.wav","bu","i",3,2,0.201492199907079,"Easy",0
3103,2,60,"ma3-iN.wav","ma","i",3,3,0.291917700087652,"Easy",1
3103,2,61,"lu1-iN.wav","lu","i",1,1,0.26641030004248,"Easy",1
3103,2,62,"lu3-iN.wav","lu","i",3,2,0.498015500139445,"Easy",0
3103,2,63,"di3-aN.wav","di","a",3,3,0.230173099786043,"Easy",1
3103,2,64,"lu4-aN.wav","lu","a",4,4,0.253504899796098,"Easy",1
3103,2,65,"mi1-iN.wav","mi","i",1,1,0.306895199930295,"Easy",1
3103,2,66,"mi2-aN.wav","mi","a",2,3,0.248527799965814,"Easy",0
3103,2,67,"lu2-aN.wav","lu","a",2,3,0.244182700058445,"Easy",0
3103,2,68,"ma1-aN.wav","ma","a",1,4,0.309470900101587,"Easy",0
3103,2,69,"ma1-iN.wav","ma","i",1,4,0.309315499849617,"Easy",0
3103,2,70,"di3-iN.wav","di","i",3,2,0.267413400113583,"Easy",0
3103,2,71,"ma2-aN.wav","ma","a",2,3,0.214886099798605,"Easy",0
3103,2,72,"bu2-iN.wav","bu","i",2,3,0.466191499959677,"Easy",0
3103,2,73,"bu1-iN.wav","bu","i",1,1,0.647668000077829,"Easy",1
3103,2,74,"di4-iN.wav","di","i",4,1,0.357020199997351,"Easy",0
3103,2,75,"mi3-iN.wav","mi","i",3,2,0.283096700208262,"Easy",0
3103,2,76,"bu1-aN.wav","bu","a",1,1,0.489585200091824,"Easy",1
3103,2,77,"di1-iN.wav","di","i",1,1,0.338365300092846,"Easy",1
3103,2,78,"bu4-iN.wav","bu","i",4,4,0.168863099999726,"Easy",1
3103,2,79,"ma3-aN.wav","ma","a",3,3,0.294851000187919,"Easy",1
3103,2,80,"bu3-aN.wav","bu","a",3,2,0.2407565000467,"Easy",0
3103,3,81,"mi1-iN.wav","mi","i",1,1,0.341990999877453,"Easy",1
3103,3,82,"mi2-iN.wav","mi","i",2,2,0.237786100013182,"Easy",1
3103,3,83,"mi2-aN.wav","mi","a",2,3,0.232097300002351,"Easy",0
3103,3,84,"lu3-iN.wav","lu","i",3,3,0.26550929993391,"Easy",1
3103,3,85,"mi3-aN.wav","mi","a",3,4,0.284832899924368,"Easy",0
3103,3,86,"di2-aN.wav","di","a",2,2,0.214474800042808,"Easy",1
3103,3,87,"bu2-aN.wav","bu","a",2,4,0.259288199944422,"Easy",0
3103,3,88,"ma1-iN.wav","ma","i",1,1,1.02135370019823,"Easy",1
3103,3,89,"bu4-iN.wav","bu","i",4,4,0.313904100097716,"Easy",1
3103,3,90,"di3-iN.wav","di","i",3,3,0.283178800018504,"Easy",1
3103,3,91,"di3-aN.wav","di","a",3,2,0.261529800016433,"Easy",0
3103,3,92,"di2-iN.wav","di","i",2,1,0.70021459995769,"Easy",0
3103,3,93,"di4-iN.wav","di","i",4,1,0.276791400043294,"Easy",0
3103,3,94,"ma2-iN.wav","ma","i",2,3,0.270558999851346,"Easy",0
3103,3,95,"mi3-iN.wav","mi","i",3,3,0.360217399895191,"Easy",1
3103,3,96,"mi1-aN.wav","mi","a",1,1,1.01737120002508,"Easy",1
3103,3,97,"bu1-aN.wav","bu","a",1,1,0.49615060002543,"Easy",1
3103,3,98,"ma2-aN.wav","ma","a",2,2,0.223543599946424,"Easy",1
3103,3,99,"mi4-iN.wav","mi","i",4,3,0.188151999842376,"Easy",0
3103,3,100,"di1-aN.wav","di","a",1,1,0.256718999939039,"Easy",1
3103,3,101,"lu3-aN.wav","lu","a",3,3,0.210084199905396,"Easy",1
3103,3,102,"bu2-iN.wav","bu","i",2,2,0.224659199826419,"Easy",1
3103,3,103,"ma3-aN.wav","ma","a",3,4,0.288545000134036,"Easy",0
3103,3,104,"lu2-iN.wav","lu","i",2,1,0.243333599995822,"Easy",0
3103,3,105,"bu3-aN.wav","bu","a",3,4,0.259242200059816,"Easy",0
3103,3,106,"ma4-aN.wav","ma","a",4,4,0.251182999927551,"Easy",1
3103,3,107,"di1-iN.wav","di","i",1,1,0.350490000098944,"Easy",1
3103,3,108,"bu1-iN.wav","bu","i",1,1,0.27116210013628,"Easy",1
3103,3,109,"lu4-iN.wav","lu","i",4,4,0.236681200098246,"Easy",1
3103,3,110,"ma1-aN.wav","ma","a",1,1,0.35478310007602,"Easy",1
3103,3,111,"di4-aN.wav","di","a",4,4,0.363333699991927,"Easy",1
3103,3,112,"lu1-aN.wav","lu","a",1,1,0.304210599977523,"Easy",1
3103,3,113,"ma4-iN.wav","ma","i",4,4,0.297144599957392,"Easy",1
3103,3,114,"bu4-aN.wav","bu","a",4,4,0.270970100071281,"Easy",1
3103,3,115,"mi4-aN.wav","mi","a",4,4,0.265082699945197,"Easy",1
3103,3,116,"bu3-iN.wav","bu","i",3,2,0.204245400149375,"Easy",0
3103,3,117,"lu4-aN.wav","lu","a",4,4,0.268407499883324,"Easy",1
3103,3,118,"lu1-iN.wav","lu","i",1,1,0.333550400100648,"Easy",1
3103,3,119,"ma3-iN.wav","ma","i",3,3,0.318191699916497,"Easy",1
3103,3,120,"lu2-aN.wav","lu","a",2,2,0.442137399921194,"Easy",1
3103,4,121,"mi4-iN.wav","mi","i",4,4,0.596864399965852,"Easy",1
3103,4,122,"lu3-iN.wav","lu","i",3,2,0.836203400045633,"Easy",0
3103,4,123,"mi2-aN.wav","mi","a",2,3,0.274220600025728,"Easy",0
3103,4,124,"ma1-iN.wav","ma","i",1,1,0.342877400107682,"Easy",1
3103,4,125,"mi3-iN.wav","mi","i",3,2,0.235095900017768,"Easy",0
3103,4,126,"lu1-iN.wav","lu","i",1,1,0.303993900073692,"Easy",1
3103,4,127,"di2-iN.wav","di","i",2,3,0.62343390006572,"Easy",0
3103,4,128,"di3-iN.wav","di","i",3,3,0.226145199965686,"Easy",1
3103,4,129,"ma4-iN.wav","ma","i",4,4,0.250128199812025,"Easy",1
3103,4,130,"lu2-iN.wav","lu","i",2,2,0.371995199937373,"Easy",1
3103,4,131,"di1-aN.wav","di","a",1,1,0.328886999981478,"Easy",1
3103,4,132,"ma2-aN.wav","ma","a",2,3,0.217813099967316,"Easy",0
3103,4,133,"mi3-aN.wav","mi","a",3,3,0.527951000025496,"Easy",1
3103,4,134,"mi2-iN.wav","mi","i",2,3,0.230191799812019,"Easy",0
3103,4,135,"di4-iN.wav","di","i",4,4,0.309232800034806,"Easy",1
3103,4,136,"bu3-iN.wav","bu","i",3,2,0.598252099938691,"Easy",0
3103,4,137,"bu2-iN.wav","bu","i",2,2,0.338597900001332,"Easy",1
3103,4,138,"bu4-aN.wav","bu","a",4,4,0.248646199936047,"Easy",1
3103,4,139,"ma3-iN.wav","ma","i",3,3,0.228805999970064,"Easy",1
3103,4,140,"di3-aN.wav","di","a",3,2,0.265554100042209,"Easy",0
3103,4,141,"ma3-aN.wav","ma","a",3,3,0.273305899929255,"Easy",1
3103,4,142,"mi1-iN.wav","mi","i",1,1,0.27970529999584,"Easy",1
3103,4,143,"ma4-aN.wav","ma","a",4,4,0.243852199986577,"Easy",1
3103,4,144,"bu4-iN.wav","bu","i",4,4,0.234596600057557,"Easy",1
3103,4,145,"di4-aN.wav","di","a",4,4,0.225388000020757,"Easy",1
3103,4,146,"lu1-aN.wav","lu","a",1,1,0.248391899978742,"Easy",1
3103,4,147,"lu4-iN.wav","lu","i",4,4,0.403115200111642,"Easy",1
3103,4,148,"lu4-aN.wav","lu","a",4,4,0.25004109996371,"Easy",1
3103,4,149,"lu3-aN.wav","lu","a",3,3,0.269251199904829,"Easy",1
3103,4,150,"di2-aN.wav","di","a",2,2,0.520532799884677,"Easy",1
3103,4,151,"mi4-aN.wav","mi","a",4,4,0.215422800043598,"Easy",1
3103,4,152,"mi1-aN.wav","mi","a",1,1,0.284464800031856,"Easy",1
3103,4,153,"bu1-aN.wav","bu","a",1,1,0.28865689993836,"Easy",1
3103,4,154,"bu2-aN.wav","bu","a",2,4,0.317627399927005,"Easy",0
3103,4,155,"di1-iN.wav","di","i",1,1,0.295330600114539,"Easy",1
3103,4,156,"ma1-aN.wav","ma","a",1,1,0.231018500169739,"Easy",1
3103,4,157,"ma2-iN.wav","ma","i",2,2,0.343263000017032,"Easy",1
3103,4,158,"bu1-iN.wav","bu","i",1,1,0.259929000167176,"Easy",1
3103,4,159,"bu3-aN.wav","bu","a",3,4,0.263312899973243,"Easy",0
3103,4,160,"lu2-aN.wav","lu","a",2,3,0.2177439997904,"Easy",0
3103,5,161,"bu4-aN.wav","bu","a",4,4,0.292776699876413,"Easy",1
3103,5,162,"mi1-aN.wav","mi","a",1,1,0.250098200049251,"Easy",1
3103,5,163,"lu3-iN.wav","lu","i",3,2,0.306875500129536,"Easy",0
3103,5,164,"di1-aN.wav","di","a",1,1,0.364811999956146,"Easy",1
3103,5,165,"bu4-iN.wav","bu","i",4,4,0.435452700126916,"Easy",1
3103,5,166,"mi4-iN.wav","mi","i",4,4,0.802184999920428,"Easy",1
3103,5,167,"ma2-iN.wav","ma","i",2,3,0.347558800131083,"Easy",0
3103,5,168,"bu2-iN.wav","bu","i",2,4,0.291432400001213,"Easy",0
3103,5,169,"bu1-aN.wav","bu","a",1,1,0.392852399963886,"Easy",1
3103,5,170,"di1-iN.wav","di","i",1,1,0.258443800034001,"Easy",1
3103,5,171,"bu1-iN.wav","bu","i",1,1,0.232055200031027,"Easy",1
3103,5,172,"lu3-aN.wav","lu","a",3,2,0.269427299965173,"Easy",0
3103,5,173,"lu4-aN.wav","lu","a",4,4,0.185535999946296,"Easy",1
3103,5,174,"ma4-aN.wav","ma","a",4,4,0.24669920001179,"Easy",1
3103,5,175,"lu2-aN.wav","lu","a",2,2,0.241878499975428,"Easy",1
3103,5,176,"di3-iN.wav","di","i",3,3,0.00523310014978051,"Easy",1
3103,5,177,"di4-iN.wav","di","i",4,4,0.243220899952576,"Easy",1
3103,5,178,"mi4-aN.wav","mi","a",4,4,0.198517400072888,"Easy",1
3103,5,179,"di4-aN.wav","di","a",4,4,0.228456499986351,"Easy",1
3103,5,180,"lu4-iN.wav","lu","i",4,4,0.233826900133863,"Easy",1
3103,5,181,"ma4-iN.wav","ma","i",4,4,0.325992000056431,"Easy",1
3103,5,182,"ma1-aN.wav","ma","a",1,1,0.263443100033328,"Easy",1
3103,5,183,"mi3-aN.wav","mi","a",3,3,0.234027900034562,"Easy",1
3103,5,184,"bu3-iN.wav","bu","i",3,2,0.415708299959078,"Easy",0
3103,5,185,"mi2-iN.wav","mi","i",2,2,0.259657799964771,"Easy",1
3103,5,186,"lu1-aN.wav","lu","a",1,1,0.273152800044045,"Easy",1
3103,5,187,"ma3-iN.wav","ma","i",3,3,0.226065600058064,"Easy",1
3103,5,188,"ma1-iN.wav","ma","i",1,1,0.264793599955738,"Easy",1
3103,5,189,"mi1-iN.wav","mi","i",1,4,0.219675400061533,"Easy",0
3103,5,190,"bu2-aN.wav","bu","a",2,3,0.289130000164732,"Easy",0
3103,5,191,"ma3-aN.wav","ma","a",3,4,0.251070700120181,"Easy",0
3103,5,192,"lu1-iN.wav","lu","i",1,1,0.215592099819332,"Easy",1
3103,5,193,"mi2-aN.wav","mi","a",2,2,0.233257200103253,"Easy",1
3103,5,194,"bu3-aN.wav","bu","a",3,3,0.415211100131273,"Easy",1
3103,5,195,"lu2-iN.wav","lu","i",2,2,0.342503400053829,"Easy",1
3103,5,196,"di3-aN.wav","di","a",3,3,0.21563300001435,"Easy",1
3103,5,197,"ma2-aN.wav","ma","a",2,4,0.292265000054613,"Easy",0
3103,5,198,"mi3-iN.wav","mi","i",3,3,0.228979100007564,"Easy",1
3103,5,199,"di2-iN.wav","di","i",2,1,0.748962699901313,"Easy",0
3103,5,200,"di2-aN.wav","di","a",2,2,0.217652200022712,"Easy",1
3104,1,1,"bu3-aN.wav","bu","a",3,1,2.00734180002473,"Hard",0
3104,1,2,"bu2-iN.wav","bu","i",2,1,1.10455269995145,"Hard",0
3104,1,3,"mi4-iN.wav","mi","i",4,1,1.13720109988935,"Hard",0
3104,1,4,"di4-iN.wav","di","i",4,1,2.36814150004648,"Hard",0
3104,1,5,"mi2-iN.wav","mi","i",2,2,1.04853330017067,"Hard",1
3104,1,6,"ma1-aN.wav","ma","a",1,1,0.608418300049379,"Hard",1
3104,1,7,"mi2-aN.wav","mi","a",2,2,1.14720889995806,"Hard",1
3104,1,8,"mi1-aN.wav","mi","a",1,2,1.2956301998347,"Hard",0
3104,1,9,"ma2-aN.wav","ma","a",2,1,1.49726239987649,"Hard",0
3104,1,10,"lu1-aN.wav","lu","a",1,3,2.02576199988835,"Hard",0
3104,1,11,"mi3-aN.wav","mi","a",3,2,0.947115699993446,"Hard",0
3104,1,12,"di3-iN.wav","di","i",3,2,1.02172320010141,"Hard",0
3104,1,13,"ma1-iN.wav","ma","i",1,1,1.43171869986691,"Hard",1
3104,1,14,"di2-aN.wav","di","a",2,3,0.922403499949723,"Hard",0
3104,1,15,"bu4-aN.wav","bu","a",4,4,0.738813000032678,"Hard",1
3104,1,16,"mi1-iN.wav","mi","i",1,2,0.450932699954137,"Hard",0
3104,1,17,"lu2-iN.wav","lu","i",2,4,0.862818300025538,"Hard",0
3104,1,18,"lu3-aN.wav","lu","a",3,3,2.06152749992907,"Hard",1
3104,1,19,"lu2-aN.wav","lu","a",2,4,1.4768875001464,"Hard",0
3104,1,20,"bu3-iN.wav","bu","i",3,3,1.67183789983392,"Hard",1
3104,1,21,"lu3-iN.wav","lu","i",3,3,1.33392490004189,"Hard",1
3104,1,22,"bu4-iN.wav","bu","i",4,4,1.67566710012034,"Hard",1
3104,1,23,"di1-iN.wav","di","i",1,1,0.999591599917039,"Hard",1
3104,1,24,"bu2-aN.wav","bu","a",2,4,2.26614089985378,"Hard",0
3104,1,25,"di4-aN.wav","di","a",4,1,1.0840168998111,"Hard",0
3104,1,26,"ma4-aN.wav","ma","a",4,2,0.464341199956834,"Hard",0
3104,1,27,"di2-iN.wav","di","i",2,2,2.67364219995216,"Hard",1
3104,1,28,"ma2-iN.wav","ma","i",2,4,1.50531399995089,"Hard",0
3104,1,29,"ma4-iN.wav","ma","i",4,1,3.6353445998393,"Hard",0
3104,1,30,"bu1-aN.wav","bu","a",1,3,1.61099330009893,"Hard",0
3104,1,31,"lu1-iN.wav","lu","i",1,1,1.51770429988392,"Hard",1
3104,1,32,"bu1-iN.wav","bu","i",1,1,0.988296200055629,"Hard",1
3104,1,33,"ma3-iN.wav","ma","i",3,3,1.27957089990377,"Hard",1
3104,1,34,"mi4-aN.wav","mi","a",4,2,1.44863829994574,"Hard",0
3104,1,35,"lu4-iN.wav","lu","i",4,1,0.250868499977514,"Hard",0
3104,1,36,"ma3-aN.wav","ma","a",3,3,1.62005989998579,"Hard",1
3104,1,37,"mi3-iN.wav","mi","i",3,3,1.96322869998403,"Hard",1
3104,1,38,"di3-aN.wav","di","a",3,3,1.80630879988894,"Hard",1
3104,1,39,"lu4-aN.wav","lu","a",4,4,1.43745479988866,"Hard",1
3104,1,40,"di1-aN.wav","di","a",1,1,1.06551510002464,"Hard",1
3104,2,41,"bu4-iN.wav","bu","i",4,4,5.31802159990184,"Hard",1
3104,2,42,"di4-aN.wav","di","a",4,2,0.718765400117263,"Hard",0
3104,2,43,"mi3-iN.wav","mi","i",3,3,1.46340919984505,"Hard",1
3104,2,44,"ma2-aN.wav","ma","a",2,4,1.36906350008212,"Hard",0
3104,2,45,"ma3-iN.wav","ma","i",3,3,1.24839169997722,"Hard",1
3104,2,46,"ma1-aN.wav","ma","a",1,4,1.18529819999821,"Hard",0
3104,2,47,"ma4-aN.wav","ma","a",4,2,0.856684400001541,"Hard",0
3104,2,48,"bu1-aN.wav","bu","a",1,4,0.994448200101033,"Hard",0
3104,2,49,"bu3-aN.wav","bu","a",3,3,0.796706900000572,"Hard",1
3104,2,50,"bu2-iN.wav","bu","i",2,3,0.771677199983969,"Hard",0
3104,2,51,"lu4-aN.wav","lu","a",4,1,0.974951999960467,"Hard",0
3104,2,52,"ma3-aN.wav","ma","a",3,2,0.380497900070623,"Hard",0
3104,2,53,"lu3-aN.wav","lu","a",3,3,1.03306230017915,"Hard",1
3104,2,54,"lu1-aN.wav","lu","a",1,1,0.768552400171757,"Hard",1
3104,2,55,"bu1-iN.wav","bu","i",1,1,1.40359440003522,"Hard",1
3104,2,56,"di1-iN.wav","di","i",1,1,0.366751899942756,"Hard",1
3104,2,57,"ma4-iN.wav","ma","i",4,4,1.11586060002446,"Hard",1
3104,2,58,"lu3-iN.wav","lu","i",3,3,1.15256049996242,"Hard",1
3104,2,59,"mi4-iN.wav","mi","i",4,1,1.36275499989279,"Hard",0
3104,2,60,"di3-aN.wav","di","a",3,1,1.44696520012803,"Hard",0
3104,2,61,"di1-aN.wav","di","a",1,1,0.943458300083876,"Hard",1
3104,2,62,"di2-iN.wav","di","i",2,3,0.880414000013843,"Hard",0
3104,2,63,"bu2-aN.wav","bu","a",2,4,0.914974500192329,"Hard",0
3104,2,64,"di2-aN.wav","di","a",2,3,0.730348899960518,"Hard",0
3104,2,65,"mi3-aN.wav","mi","a",3,2,1.30944229988381,"Hard",0
3104,2,66,"mi1-aN.wav","mi","a",1,1,1.3016302997712,"Hard",1
3104,2,67,"bu3-iN.wav","bu","i",3,3,1.01701249997132,"Hard",1
3104,2,68,"ma1-iN.wav","ma","i",1,4,1.72618480003439,"Hard",0
3104,2,69,"mi2-iN.wav","mi","i",2,2,1.29672950017266,"Hard",1
3104,2,70,"lu2-iN.wav","lu","i",2,4,1.06776920007542,"Hard",0
